idx,pathway_name,pathway_id,gene_name,gene_id,protein_id
273,NA,NA,slr0110,slr0110,Q55886
273,NA,NA,slr0111,slr0111,Q55887
273,NA,NA,slr0112,slr0112,Q55888
273,NA,NA,slr0114,slr0114,Q55889
273,Two-component system,syn02020,slr0115,slr0115,Q55890
273,Porphyrin and chlorophyll metabolism,syn00860,slr0116,slr0116,Q55891
274,NA,NA,ssl0172,ssl0172,Q55892
274,NA,NA,sll0092,sll0092,Q55893
274,Thiamine metabolism,syn00730,thiC,slr0118,Q55894
274,NA,NA,brkB,slr0119,Q55895
274,NA,NA,slr0120,slr0120,Q55896
274,Biosynthesis of antibiotics,syn01130,slr0121,slr0121,Q55897
274,Oxidative phosphorylation,syn00190,ppk,sll0290,Q55898
274,NA,NA,minE,ssl0546,Q55899
274,NA,NA,minD,sll0289,Q55900
274,NA,NA,minC,sll0288,Q55901
275,NA,NA,fraH,slr0298,Q55902
275,NA,NA,slr0299,slr0299,Q55903
275,NA,NA,slr0300,slr0300,Q55904
275,Pyruvate metabolism,syn00620,ppsA,slr0301,Q55905
275,NA,NA,slr0302,slr0302,Q55906
275,NA,NA,slr0303,slr0303,Q55907
275,NA,NA,slr0304,slr0304,Q55908
275,NA,NA,slr0305,slr0305,Q55909
275,NA,NA,slr0306,slr0306,Q55910
275,NA,NA,sll0286,sll0286,Q55911
276,NA,NA,sll0284,sll0284,Q55912
276,NA,NA,sll0283,sll0283,Q55913
276,NA,NA,slr0309,slr0309,Q55914
276,NA,NA,sll0282,sll0282,Q55915
276,NA,NA,sll0281,sll0281,Q55916
276,NA,NA,sll0280,sll0280,Q55917
276,NA,NA,slr0311,slr0311,Q55918
276,NA,NA,slr0312,slr0312,Q55919
276,NA,NA,slr0313,slr0313,Q55920
276,NA,NA,slr0314,slr0314,Q55921
277,NA,NA,slr0315,slr0315,Q55922
277,NA,NA,slr0316,slr0316,Q55923
277,NA,NA,slr0317,slr0317,Q55924
277,NA,NA,slr0318,slr0318,Q55925
277,beta-Lactam resistance,syn01501,blaOXA-3,slr0319,Q55926
277,NA,NA,ssl0511,ssl0511,P74803
277,NA,NA,map,slr0786,P53580
277,NA,NA,sll0800,sll0800,Q55927
277,Nicotinate and nicotinamide metabolism,syn00760,slr0787,slr0787,Q55928
277,Nicotinate and nicotinamide metabolism,syn00760,slr0788,slr0788,Q55929
278,NA,NA,slr0789,slr0789,Q55930
278,NA,NA,umuC,slr0790,Q55931
278,Two-component system,syn02020,sll0798,sll0798,Q55932
278,Two-component system,syn02020,sll0797,sll0797,Q55933
278,Two-component system,syn02020,slr0793,slr0793,Q55934
278,Two-component system,syn02020,slr0794,slr0794,Q55935
278,Two-component system,syn02020,slr0795,slr0795,Q55936
278,Two-component system,syn02020,nreB,slr0796,Q55937
278,Porphyrin and chlorophyll metabolism,syn00860,merR,sll0794,Q55938
278,NA,NA,slr0797,slr0797,Q59997
279,NA,NA,sll0793,sll0793,Q55939
279,NA,NA,smtB,sll0792,Q55940
279,NA,NA,slr0798,slr0798,Q59998
279,NA,NA,sll0790,sll0790,Q55941
279,NA,NA,sll0789,sll0789,Q55942
279,NA,NA,sll0788,sll0788,Q55943
279,NA,NA,slr0799,slr0799,Q55944
279,NA,NA,slr0800,slr0800,Q55945
279,NA,NA,ssl1464,ssl1464,P74804
279,NA,NA,sll0787,sll0787,Q55946
280,NA,NA,sll0786,sll0786,Q55947
280,NA,NA,sll0785,sll0785,Q55948
280,Tryptophan metabolism,syn00380,merR,sll0784,Q55949
280,NA,NA,sll0783,sll0783,Q55950
280,NA,NA,slr0801,slr0801,Q55951
280,NA,NA,sll0782,sll0782,Q55952
280,NA,NA,sll0781,sll0781,Q55953
280,NA,NA,sll0780,sll0780,Q55954
280,NA,NA,sll0779,sll0779,Q55955
280,NA,NA,sll0778,sll0778,Q55956
281,NA,NA,sll0777,sll0777,Q55957
281,NA,NA,pknA,sll0776,P54735
281,NA,NA,sll0775,sll0775,Q55958
281,NA,NA,ESI3,ssr1169,P74805
281,Glutathione metabolism,syn00480,slr0697,slr0697,Q55959
281,NA,NA,slr0698,slr0698,Q55960
281,NA,NA,slr0699,slr0699,Q55961
281,NA,NA,slr0700,slr0700,Q55962
281,NA,NA,merR,slr0701,Q55963
281,NA,NA,slr0702,slr0702,Q55964
282,NA,NA,sll0678,sll0678,Q55965
282,NA,NA,sll0677,sll0677,Q57495
282,NA,NA,ssl1277,ssl1277,P74806
282,NA,NA,sll0676,sll0676,Q55966
282,NA,NA,ssr1175,ssr1175,P74807
282,NA,NA,slr0703,slr0703,Q57495
282,NA,NA,smr0002,smr0002,P74808
282,NA,NA,slr0704,slr0704,Q57248
282,NA,NA,ssr1176,ssr1176,P97152
282,NA,NA,sll0672,sll0672,Q59999
283,NA,NA,sll0671,sll0671,Q55968
283,NA,NA,sll0670,sll0670,Q55969
283,NA,NA,sll0669,sll0669,Q55970
283,DNA replication,syn03030,polA,slr0707,Q55971
283,NA,NA,slr0708,slr0708,Q55972
283,NA,NA,sll0668,sll0668,Q55973
283,NA,NA,sll0667,sll0667,Q55974
283,NA,NA,sll0666,sll0666,Q55975
283,NA,NA,sll0665,sll0665,Q55976
283,NA,NA,sll0664,sll0664,Q55977
284,NA,NA,slr0709,slr0709,P52761
284,Arginine biosynthesis,syn00220,gdhA,slr0710,P54386
284,Folate biosynthesis,syn00790,slr0711,slr0711,Q55978
284,NA,NA,slr0712,slr0712,Q55979
284,NA,NA,sll0662,sll0662,Q55980
284,NA,NA,ycf35,sll0661,Q55981
284,NA,NA,ssl1263,ssl1263,P74809
284,Vitamin B6 metabolism,syn00750,pdxA,sll0660,Q55982
284,Photosynthesis,syn00195,petM,smr0003,P74810
284,NA,NA,tgt,slr0713,Q55983
285,Carotenoid biosynthesis,syn00906,sll0659,sll0659,Q55984
285,NA,NA,sll0658,sll0658,Q55985
285,NA,NA,ssl1255,ssl1255,P74811
285,Peptidoglycan biosynthesis,syn00550,mraY,sll0657,Q55986
285,NA,NA,slr0765,slr0765,Q55987
285,Glycolysis / Gluconeogenesis,syn00010,pfkA,sll0745,Q55988
285,Pyrimidine metabolism,syn00240,sll0744,sll0744,Q55989
285,NA,NA,sll0743,sll0743,Q55990
285,NA,NA,sll0742,sll0742,Q55991
285,Glycolysis / Gluconeogenesis,syn00010,nifJ,sll0741,P52965
286,NA,NA,sll0740,sll0740,Q55992
286,ABC transporters,syn02010,sll0739,sll0739,Q55993
286,ABC transporters,syn02010,modA,sll0738,Q55994
286,NA,NA,sll0737,sll0737,O06944
286,NA,NA,sll0048,sll0048,Q55437
286,NA,NA,sll0047,sll0047,Q55438
286,NA,NA,slr0022,slr0022,Q55439
286,Starch and sucrose metabolism,syn00500,sps,sll0045,Q55440
286,NA,NA,slr0023,slr0023,Q55441
286,NA,NA,sll0044,sll0044,Q55442
287,Two-component system,syn02020,sll0043,sll0043,Q55443
287,NA,NA,tar,sll0042,Q55444
287,Two-component system,syn02020,sll0041,sll0041,Q55445
287,Two-component system,syn02020,sll0040,sll0040,Q55446
287,Two-component system,syn02020,sll0039,sll0039,Q55447
287,Two-component system,syn02020,sll0038,sll0038,Q55448
287,NA,NA,slr0031,slr0031,Q55449
287,Cysteine and methionine metabolism,syn00270,ilvE,slr0032,P54691
287,Aminoacyl-tRNA biosynthesis,syn00970,slr0033,slr0033,Q55450
287,Porphyrin and chlorophyll metabolism,syn00860,sll0037,sll0037,Q55451
288,NA,NA,sll0036,sll0036,Q55452
288,NA,NA,aspC,slr0036,Q55453
288,Peptidoglycan biosynthesis,syn00550,sll0034,sll0034,Q55454
288,Carotenoid biosynthesis,syn00906,sll0033,sll0033,Q55455
288,NA,NA,sll0031,sll0031,Q55456
288,NA,NA,slr0038,slr0038,Q55457
288,NA,NA,slr0039,slr0039,Q55458
288,NA,NA,cmpR,sll0030,Q55459
288,ABC transporters,syn02010,cmpA,slr0040,Q55460
288,ABC transporters,syn02010,cmpB,slr0041,Q55461
289,NA,NA,slr0042,slr0042,Q59991
289,ABC transporters,syn02010,nrtC,slr0043,Q55462
289,ABC transporters,syn02010,nrtD,slr0044,Q55463
289,Oxidative phosphorylation,syn00190,ndhD,sll0027,Q55464
289,Oxidative phosphorylation,syn00190,ndhF,sll0026,Q55465
289,NA,NA,sll0518,sll0518,Q55466
289,NA,NA,rbpA,sll0517,Q57014
289,Porphyrin and chlorophyll metabolism,syn00860,chlM,slr0525,Q55467
289,Pantothenate and CoA biosynthesis,syn00770,panB,slr0526,P52997
289,Folate biosynthesis,syn00790,exsB,slr0527,Q55468
290,Lysine biosynthesis,syn00300,murE,slr0528,Q55469
290,NA,NA,sll0514,sll0514,Q55470
290,ABC transporters,syn02010,slr0529,slr0529,Q55471
290,ABC transporters,syn02010,slr0530,slr0530,Q55472
290,ABC transporters,syn02010,slr0531,slr0531,Q55473
290,Steroid biosynthesis,syn00100,sll0513,sll0513,Q55474
290,NA,NA,slr0533,slr0533,Q55475
290,NA,NA,slt,slr0534,Q55476
290,Quorum sensing,syn02024,slr0535,slr0535,Q55477
290,Porphyrin and chlorophyll metabolism,syn00860,hemE,slr0536,P54224
291,Purine metabolism,syn00230,sll0509,sll0509,Q55478
291,NA,NA,sll0508,sll0508,Q55479
291,NA,NA,slr0537,slr0537,Q55480
291,NA,NA,sll0507,sll0507,Q55481
291,Peptidoglycan biosynthesis,syn00550,sll0506,sll0506,Q55482
291,NA,NA,sll0505,sll0505,Q55483
291,Lysine biosynthesis,syn00300,lysA,sll0504,Q55484
291,NA,NA,sll0503,sll0503,Q55485
291,Aminoacyl-tRNA biosynthesis,syn00970,argS,sll0502,Q55486
291,NA,NA,sll0501,sll0501,Q55487
292,NA,NA,slr0541,slr0541,Q55488
292,NA,NA,clpP,slr0542,P54416
292,"Glycine, serine and threonine metabolism",syn00260,trpB,slr0543,Q59992
292,NA,NA,sll0499,sll0499,Q55489
292,NA,NA,slr0544,slr0544,Q55490
292,NA,NA,sll0498,sll0498,Q55491
292,NA,NA,sll0497,sll0497,Q55492
292,NA,NA,slr0545,slr0545,Q55493
292,ABC transporters,syn02010,sll0496,sll0496,Q55494
292,Aminoacyl-tRNA biosynthesis,syn00970,asnS,sll0495,P52276
293,Aminoacyl-tRNA biosynthesis,syn00970,trnY-GUA,trnY-GUA,NA
293,Aminoacyl-tRNA biosynthesis,syn00970,trnT-GGU,trnT-GGU,NA
293,NA,NA,sll0494,sll0494,Q55495
293,NA,NA,sll0493,sll0493,Q55496
293,Arginine biosynthesis,syn00220,argF,sll0902,Q55497
293,Purine metabolism,syn00230,purE,sll0901,Q55498
293,DNA replication,syn03030,ssb,slr0925,Q55499
293,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,ubiA,slr0926,Q55500
293,Photosynthesis,syn00195,psbD2,slr0927,P09192
293,NA,NA,slr0929,slr0929,Q55501
294,NA,NA,slr0930,slr0930,Q55502
294,NA,NA,ssr1558,ssr1558,P74779
294,Histidine metabolism,syn00340,hisG,sll0900,Q55503
294,Amino sugar and nucleotide sugar metabolism,syn00520,glmU,sll0899,Q55504
294,NA,NA,ssr1562,ssr1562,P74780
294,Thiamine metabolism,syn00730,sll0898,sll0898,P52640
294,NA,NA,ssl1707,ssl1707,P74781
294,NA,NA,dnaJ,sll0897,Q55505
294,Homologous recombination,syn03440,sll0896,sll0896,Q55506
294,Sulfur metabolism,syn00920,cysQ,sll0895,Q55507
295,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,trpC,slr0546,Q55508
295,NA,NA,amt3,sll0537,P54148
295,NA,NA,sll0536,sll0536,Q55509
295,NA,NA,clpX,sll0535,Q55510
295,NA,NA,clpP,sll0534,Q59993
295,NA,NA,tig,sll0533,Q55511
295,"Glycine, serine and threonine metabolism",syn00260,asd,slr0549,Q55512
295,Monobactam biosynthesis,syn00261,dapA,slr0550,Q55513
295,RNA degradation,syn03018,slr0551,slr0551,P54123
295,NA,NA,slr0552,slr0552,Q55514
296,Pantothenate and CoA biosynthesis,syn00770,slr0553,slr0553,Q55515
296,NA,NA,slr0554,slr0554,Q55516
296,NA,NA,sll0529,sll0529,Q55517
296,NA,NA,sll0528,sll0528,Q55518
296,NA,NA,slr0556,slr0556,P52056
296,NA,NA,sll0525,sll0525,Q55519
296,NA,NA,ssl1004,ssl1004,Q55520
296,NA,NA,sll0524,sll0524,Q55521
296,Aminoacyl-tRNA biosynthesis,syn00970,valS,slr0557,Q55522
296,Oxidative phosphorylation,syn00190,ndhE,sll0522,P26524
297,Oxidative phosphorylation,syn00190,ndhG,sll0521,P26523
297,Oxidative phosphorylation,syn00190,ndhI,sll0520,P26525
297,Oxidative phosphorylation,syn00190,ndhA,sll0519,P26522
297,Pyrimidine metabolism,syn00240,pyrD,slr1418,P74782
297,NA,NA,slr1419,slr1419,P74523
297,Pentose and glucuronate interconversions,syn00040,slr1420,slr1420,P74524
297,NA,NA,slr1421,slr1421,P74525
297,NA,NA,sll1344,sll1344,P74526
297,Glutathione metabolism,syn00480,ape2,sll1343,P74527
297,Glycolysis / Gluconeogenesis,syn00010,gap2,sll1342,P80505
298,D-Glutamine and D-glutamate metabolism,syn00471,murC,slr1423,P74528
298,Amino sugar and nucleotide sugar metabolism,syn00520,slr1424,slr1424,P74529
298,NA,NA,slr1425,slr1425,P74530
298,Porphyrin and chlorophyll metabolism,syn00860,bfr,sll1341,P24602
298,NA,NA,sll1340,sll1340,P74532
298,Homologous recombination,syn03440,recR,slr1426,P74533
298,NA,NA,sll1338,sll1338,P74534
298,NA,NA,sll1336,sll1336,P74535
298,NA,NA,slr1428,slr1428,P74536
298,NA,NA,sll1334,sll1334,P74537
299,NA,NA,slr1429,slr1429,P74538
299,Aminoacyl-tRNA biosynthesis,syn00970,trnL-UAA,trnL-UAA,NA
299,NA,NA,sll1333,sll1333,P74539
299,NA,NA,slr1431,slr1431,P74540
299,NA,NA,sll1330,sll1330,P74541
299,Streptomycin biosynthesis,syn00521,sll1329,sll1329,P74542
299,NA,NA,slr1451,slr1451,P74543
299,NA,NA,sll1367,sll1367,P74544
299,Sulfur metabolism,syn00920,sbpA,slr1452,Q01903
299,NA,NA,ssr2439,ssr2439,Q01904
300,Sulfur metabolism,syn00920,cysT,slr1453,Q01895
300,Sulfur metabolism,syn00920,cysW,slr1454,P74547
300,Sulfur metabolism,syn00920,cysA,slr1455,P74548
300,Two-component system,syn02020,slr1456,slr1456,P74549
300,NA,NA,chrA,slr1457,P74550
300,Photosynthesis - antenna proteins,syn00196,apcF,slr1459,P74551
300,NA,NA,sll1366,sll1366,P74552
300,NA,NA,slr1461,slr1461,P74553
300,NA,NA,sll1365,sll1365,P74554
300,NA,NA,slr1462,slr1462,P74555
301,NA,NA,fus,slr1463,P28371
301,NA,NA,slr1464,slr1464,P74557
301,NA,NA,ssl2667,ssl2667,P74558
301,"Valine, leucine and isoleucine biosynthesis",syn00290,ilvC,sll1363,P29107
301,NA,NA,slr0651,slr0651,P74560
301,Histidine metabolism,syn00340,hisA,slr0652,P74561
301,"Alanine, aspartate and glutamate metabolism",syn00250,nadB,sll0631,P74562
301,NA,NA,sll0630,sll0630,P74563
301,Photosynthesis,syn00195,psaK,sll0629,P74564
301,NA,NA,rpoDI,slr0653,P74565
302,Ribosome,syn03010,rrn16Sb,rrn16Sb,NA
302,Aminoacyl-tRNA biosynthesis,syn00970,trnI-GAU-2,trnI-GAU-2,NA
302,Ribosome,syn03010,rrn23Sb,rrn23Sb,NA
302,Ribosome,syn03010,rrn5Sb,rrn5Sb,NA
302,NA,NA,slr0654,slr0654,P74566
302,NA,NA,slr0655,slr0655,P74567
302,NA,NA,slr0656,slr0656,P74568
302,Aminoacyl-tRNA biosynthesis,syn00970,trnL-CAG,trnL-CAG,NA
302,"Glycine, serine and threonine metabolism",syn00260,lysC,slr0657,P74569
303,NA,NA,slr0658,slr0658,P74570
303,NA,NA,prlC,slr0659,P74571
303,Arginine and proline metabolism,syn00330,proC,slr0661,P74572
303,NA,NA,lim17,sll0626,P74573
303,NA,NA,sll0625,sll0625,P74574
303,NA,NA,sll0624,sll0624,P74575
303,Arginine and proline metabolism,syn00330,speA,slr0662,P74576
303,NA,NA,sll0623,sll0623,P74577
303,Nicotinate and nicotinamide metabolism,syn00760,nadA,sll0622,P74578
303,NA,NA,dsbD,sll0621,P74579
304,NA,NA,ssr1114,ssr1114,P74580
304,NA,NA,slr0664,slr0664,P74581
304,Citrate cycle (TCA cycle),syn00020,slr0665,slr0665,P74582
304,NA,NA,slr0666,slr0666,P74583
304,NA,NA,slr0667,slr0667,P74584
304,NA,NA,slr0668,slr0668,P74585
304,Glyoxylate and dicarboxylate metabolism,syn00630,gltB,sll1499,P55038
304,Pyruvate metabolism,syn00620,ddh,slr1556,P74586
304,Pyrimidine metabolism,syn00240,carA,sll1498,P74587
304,NA,NA,slr1557,slr1557,P74588
305,Fructose and mannose metabolism,syn00051,sll1496,sll1496,P74589
305,Lysine degradation,syn00310,sll1495,sll1495,P74590
305,Aminoacyl-tRNA biosynthesis,syn00970,trnV-GAC,trnV-GAC,NA
305,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,aroE,slr1559,P74591
305,Histidine metabolism,syn00340,hisS,slr1560,P74592
305,NA,NA,grxC,slr1562,P74593
305,NA,NA,slr1563,slr1563,P74594
305,NA,NA,rpoF,slr1564,P74595
305,NA,NA,slr1565,slr1565,P74596
305,NA,NA,slr1566,slr1566,P74597
306,NA,NA,sll1491,sll1491,P74598
306,NA,NA,slr1567,slr1567,P74599
306,NA,NA,slr1568,slr1568,P74600
306,NA,NA,sll1489,sll1489,P74601
306,NA,NA,sll1488,sll1488,P74602
306,NA,NA,slr1570,slr1570,P74603
306,NA,NA,slr1571,slr1571,P74604
306,NA,NA,slr1572,slr1572,P74605
306,NA,NA,slr1573,slr1573,P74606
306,NA,NA,ssl2874,ssl2874,P74607
307,NA,NA,slr1575,slr1575,P74608
307,NA,NA,slr1576,slr1576,P74609
307,NA,NA,slr1577,slr1577,P74610
307,NA,NA,slr1579,slr1579,P74611
307,NA,NA,sll1486,sll1486,P74612
307,NA,NA,sll1485,sll1485,P74613
307,Oxidative phosphorylation,syn00190,ndh,sll1484,P74614
307,NA,NA,sll1483,sll1483,P74615
307,NA,NA,sll1482,sll1482,P74616
307,NA,NA,sll1481,sll1481,P74617
308,Pentose phosphate pathway,syn00030,devB,sll1479,P74618
308,NA,NA,sll1477,sll1477,P74619
308,NA,NA,sll1476,sll1476,P74620
308,NA,NA,slr1583,slr1583,P74621
308,NA,NA,sll1475,sll1475,P74622
308,NA,NA,sll1474,sll1474,Q55566
308,NA,NA,sll1473,sll1473,P74623
308,NA,NA,sll1472,sll1472,P74624
308,Photosynthesis - antenna proteins,syn00196,cpcG,sll1471,P74625
308,NA,NA,slr1584,slr1584,P74626
309,NA,NA,slr1585,slr1585,P74627
309,NA,NA,slr1586,slr1586,P74628
309,"Valine, leucine and isoleucine biosynthesis",syn00290,leuC,sll1470,P54384
309,NA,NA,slr1588,slr1588,Q79EE5
309,NA,NA,stpA,slr0746,Q55034
309,ABC transporters,syn02010,ggtA,slr0747,Q79EE4
309,NA,NA,sll0736,sll0736,P74629
309,Starch and sucrose metabolism,syn00500,sll0735,sll0735,P74630
309,NA,NA,slr0748,slr0748,P74631
309,Porphyrin and chlorophyll metabolism,syn00860,chlL,slr0749,P28373
310,Porphyrin and chlorophyll metabolism,syn00860,chlN,slr0750,P28372
310,NA,NA,sll0733,sll0733,P74633
310,NA,NA,slr0751,slr0751,Q04737
310,Glycolysis / Gluconeogenesis,syn00010,eno,slr0752,P77972
310,NA,NA,sll0732,sll0732,P74634
310,NA,NA,p,slr0753,P74635
310,NA,NA,ssl1378,ssl1378,P74636
310,Mismatch repair,syn03430,sll0729,sll0729,P74637
310,Fatty acid biosynthesis,syn00061,accA,sll0728,P74638
310,NA,NA,ssr1256,ssr1256,P74639
311,NA,NA,slr0755,slr0755,P74640
311,NA,NA,ssr1258,ssr1258,P74641
311,NA,NA,sll0727,sll0727,P74642
311,Glycolysis / Gluconeogenesis,syn00010,pgm,sll0726,P74643
311,NA,NA,slr0756,slr0756,P74644
311,NA,NA,slr0757,slr0757,P74645
311,NA,NA,slr0758,slr0758,P74646
311,NA,NA,sll0723,sll0723,P74647
311,NA,NA,sll0722,sll0722,P74648
311,NA,NA,sll0721,sll0721,P74649
312,NA,NA,sll0720,sll0720,P74650
312,NA,NA,sll1552,sll1552,P74651
312,NA,NA,hlyB,slr1651,P74652
312,NA,NA,slr1652,slr1652,P74653
312,NA,NA,ama,slr1653,P74654
312,NA,NA,sll1550,sll1550,P74655
312,NA,NA,sll1549,sll1549,P74656
312,Photosynthesis,syn00195,psaL,slr1655,P37277
312,Photosynthesis,syn00195,psaI,smr0004,Q55330
312,Peptidoglycan biosynthesis,syn00550,murG,slr1656,P74657
313,NA,NA,slr1657,slr1657,P74658
313,NA,NA,slr1658,slr1658,P74659
313,NA,NA,slr1659,slr1659,P74660
313,NA,NA,slr1660,slr1660,P74661
313,NA,NA,sll1547,sll1547,P74662
313,Purine metabolism,syn00230,ppx,sll1546,P74663
313,NA,NA,slr1661,slr1661,P74664
313,Glutathione metabolism,syn00480,gst1,sll1545,P74665
313,NA,NA,slr1664,slr1664,P74666
313,Lysine biosynthesis,syn00300,dapF,slr1665,P74667
314,NA,NA,degT,slr1666,P74668
314,NA,NA,ssr2781,ssr2781,P74669
314,NA,NA,sll1544,sll1544,P74670
314,NA,NA,sll1543,sll1543,P74671
314,NA,NA,slr1667,slr1667,P74672
314,NA,NA,slr1668,slr1668,P74673
314,NA,NA,ssr2786,ssr2786,P74674
314,NA,NA,sll1542,sll1542,P74675
314,NA,NA,sll0451,sll0451,P74676
314,Nitrogen metabolism,syn00910,norB,sll0450,P74677
315,NA,NA,slr0449,slr0449,P74678
315,NA,NA,sll0449,sll0449,P74679
315,NA,NA,sll0448,sll0448,P74680
315,NA,NA,sll0447,sll0447,P74681
315,NA,NA,sll0446,sll0446,P74682
315,NA,NA,sll0445,sll0445,P74683
315,NA,NA,sll0444,sll0444,P74684
315,NA,NA,sll0443,sll0443,P74685
315,NA,NA,ski2,slr0451,P74686
315,NA,NA,sll0442,sll0442,P74687
316,NA,NA,sll0441,sll0441,P74688
316,"Valine, leucine and isoleucine biosynthesis",syn00290,ilvD,slr0452,P74689
316,Pentose phosphate pathway,syn00030,slr0453,slr0453,P74690
316,NA,NA,ssl0832,ssl0832,P74691
316,NA,NA,sll0436,sll0436,P74692
316,NA,NA,slr0454,slr0454,P74693
316,NA,NA,slr0455,slr0455,P74694
316,NA,NA,slr0456,slr0456,P74695
316,NA,NA,truB,slr0457,P74696
316,Glyoxylate and dicarboxylate metabolism,syn00630,slr0458,slr0458,P74697
317,NA,NA,slr0459,slr0459,P74698
317,NA,NA,slr0460,slr0460,P74699
317,NA,NA,sll0431,sll0431,P75027
317,NA,NA,ssr0817,ssr0817,P74700
317,NA,NA,slr0462,slr0462,P74701
317,NA,NA,htpG,sll0430,P74702
317,Starch and sucrose metabolism,syn00500,agp,slr1176,P52415
317,NA,NA,slr1177,slr1177,P74704
317,NA,NA,slr1178,slr1178,P74705
317,NA,NA,slr1179,slr1179,P74706
318,NA,NA,prfA,sll1110,P74707
318,NA,NA,sll1109,sll1109,P74708
318,Purine metabolism,syn00230,sll1108,sll1108,P74709
318,Photosynthesis,syn00195,psbA1,slr1181,P07826
318,NA,NA,slr1182,slr1182,P74711
318,NA,NA,slr1183,slr1183,P74712
318,NA,NA,slr1184,slr1184,P74713
318,Photosynthesis,syn00195,petC,slr1185,P74714
318,NA,NA,slr1186,slr1186,P74715
318,NA,NA,slr1187,slr1187,P74716
319,NA,NA,im30,slr1188,P74717
319,NA,NA,slr1189,slr1189,P74718
319,NA,NA,sll1107,sll1107,P74719
319,NA,NA,sll1106,sll1106,P74720
319,NA,NA,slr1192,slr1192,P74721
319,Arginine biosynthesis,syn00220,argG,slr0585,P77973
319,NA,NA,slr0586,slr0586,P74722
319,NA,NA,slr0587,slr0587,P74723
319,Purine metabolism,syn00230,purK,sll0578,P74724
319,NA,NA,sll0577,sll0577,P74725
320,NA,NA,slr0588,slr0588,P74726
320,NA,NA,slr0589,slr0589,P74727
320,NA,NA,slr0590,slr0590,P74728
320,NA,NA,sll0576,sll0576,P74729
320,NA,NA,rfbB,sll0575,P74730
320,ABC transporters,syn02010,rfbA,sll0574,P74731
320,Purine metabolism,syn00230,slr0591,slr0591,P74732
320,Arginine biosynthesis,syn00220,arcC,sll0573,P74733
320,NA,NA,sll0572,sll0572,P74734
320,NA,NA,slr0592,slr0592,P74735
321,NA,NA,slr0593,slr0593,P74736
321,Homologous recombination,syn03440,recA,sll0569,P74737
321,NA,NA,slr0594,slr0594,P74738
321,NA,NA,fur,sll0567,P74739
321,Arginine and proline metabolism,syn00330,slr0596,slr0596,P74740
321,Purine metabolism,syn00230,purH,slr0597,P74741
321,NA,NA,sll0565,sll0565,P74742
321,NA,NA,sll0564,sll0564,P74743
321,NA,NA,slr0598,slr0598,P74744
321,NA,NA,slr0599,slr0599,P74745
322,Selenocompound metabolism,syn00450,slr0600,slr0600,P74746
322,NA,NA,slr0601,slr0601,P74747
322,NA,NA,slr0602,slr0602,P74748
322,NA,NA,sll0563,sll0563,P74749
322,DNA replication,syn03030,dnaE,slr0603,P74750
322,NA,NA,lepA,slr0604,P74751
322,NA,NA,slr0605,slr0605,P74752
322,NA,NA,slr0606,slr0606,P74753
322,NA,NA,slr0607,slr0607,P74754
322,Histidine metabolism,syn00340,hisI,slr0608,P74755
323,NA,NA,slr0609,slr0609,P74756
323,NA,NA,slr0610,slr0610,P74757
323,Homologous recombination,syn03440,sll7106,sll7106,Q6ZE92
323,NA,NA,sll7001,sll7001,Q6ZEJ7
323,NA,NA,sll7002,sll7002,Q6ZEJ6
323,NA,NA,sll7003,sll7003,Q6ZEJ5
323,NA,NA,ssl7004,ssl7004,Q6ZEJ4
323,NA,NA,slr7005,slr7005,Q6ZEJ3
323,NA,NA,sll7006,sll7006,Q6ZEJ2
323,NA,NA,ssl7007,ssl7007,Q6ZEJ1
324,NA,NA,slr7008,slr7008,Q6ZEJ0
324,NA,NA,sll7009,sll7009,Q6ZEI9
324,NA,NA,slr7010,slr7010,Q6ZEI8
324,NA,NA,slr7011,slr7011,Q6ZEI7
324,NA,NA,slr7012,slr7012,Q6ZEI6
324,NA,NA,slr7013,slr7013,Q6ZEI5
324,NA,NA,slr7014,slr7014,Q6ZEI4
324,NA,NA,slr7015,slr7015,Q6ZEI3
324,NA,NA,slr7016,slr7016,Q6ZEI2
324,NA,NA,ssr7017,ssr7017,Q6ZEI1
325,NA,NA,ssr7018,ssr7018,Q6ZEI0
325,NA,NA,ssl7019,ssl7019,Q6ZEH9
325,NA,NA,ssl7020,ssl7020,Q6ZEH8
325,NA,NA,ssl7021,ssl7021,Q6ZEH7
325,NA,NA,ssl7022,ssl7022,Q6ZEH6
325,NA,NA,slr7023,slr7023,Q6ZEH5
325,NA,NA,slr7024,slr7024,Q6ZEH4
325,NA,NA,slr7025,slr7025,Q6ZEH3
325,NA,NA,slr7026,slr7026,Q6ZEH2
325,NA,NA,sll7027,sll7027,Q6ZEH1
326,NA,NA,sll7028,sll7028,Q6ZEH0
326,NA,NA,sll7029,sll7029,Q6ZEG9
326,NA,NA,sll7030,sll7030,Q6ZEG8
326,NA,NA,sll7031,sll7031,Q6ZEG7
326,NA,NA,slr7032,slr7032,Q6ZEG6
326,NA,NA,sll7033,sll7033,Q6ZEG5
326,NA,NA,sll7034,sll7034,Q6ZEG4
326,NA,NA,ssr7035,ssr7035,Q6ZEG3
326,NA,NA,ssr7036,ssr7036,Q6ZEG2
326,NA,NA,slr7037,slr7037,Q6ZEG1
